OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,26,18,22,5,8,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Hip Replacement,EQ-5D Index,243,251,316,283,98,96,71,0.426,0.433,0.427,0.438,0.45,0.481,0.447,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Knee Replacement,EQ-5D Index,266,301,304,332,123,149,92,0.317,0.316,0.336,0.311,0.324,0.327,0.367,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,245,306,274,102,101,68,-,22.127,22.154,22.577,23.379,22.85,22.697,No procedures,Not an outlier,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,35,43,29,7,6,12,-,14.497,10.647,-,-,-,-,No procedures,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Hip Replacement,Oxford Hip Score,284,280,349,303,109,107,80,21.128,21.574,20.907,21.236,22.394,21.969,22.634,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,294,313,336,128,147,93,-,16.227,16.055,16.381,16.761,16.32,17.622,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,29,22,25,8,9,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Knee Replacement,Oxford Knee Score,283,323,335,361,136,156,95,15.08,15.862,16.177,16.377,16.634,16.255,17.268,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,173,267,208,195,239,219,-,8.183,8.593,9.214,12.797,10.716,10.559,No procedures,Negative outlier (95%),Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,19,20,*,10,18,22,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,257,395,280,280,292,360,-,3.104,5.52,4.635,3.945,5.147,8.266,No procedures,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,14,35,10,12,16,24,-,-,-0.161,-,-,-,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,232,192,287,208,205,257,241,7.775,7.53,7.837,8.555,12.065,10.283,9.924,Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,325,271,430,290,292,308,384,1.12,3.193,5.342,4.302,3.682,4.954,8.398,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,187,282,222,205,251,244,-,0.407,0.404,0.405,0.464,0.396,0.424,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,21,22,*,9,19,27,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,272,418,311,297,322,401,-,0.316,0.318,0.336,0.317,0.316,0.346,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,14,34,10,16,19,29,-,-,0.217,-,-,-,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,247,208,304,222,214,270,271,0.419,0.39,0.391,0.394,0.447,0.388,0.414,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,341,286,452,321,313,341,430,0.276,0.308,0.313,0.33,0.315,0.312,0.339,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,211,306,258,221,276,259,-,20.03,20.532,19.784,21.612,20.694,20.845,No procedures,Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,22,22,6,10,20,28,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,267,233,328,264,231,296,287,19.408,18.592,18.966,18.58,20.466,19.701,19.805,Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,303,451,339,332,352,434,-,15.887,16.309,16.047,17.053,16.695,18.181,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,15,36,10,17,20,32,-,-,10.652,-,-,-,9.374,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Negative outlier (95%)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,369,318,487,349,349,372,466,13.927,15.691,15.941,15.859,17.056,16.407,17.571,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,170,225,193,213,161,156,-,12.047,9.926,11.098,10.347,12.255,15.099,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,14,30,17,29,39,23,-,-,6.038,-,-,1.548,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,161,206,273,303,226,177,-,5.639,4.484,2.943,5.673,4.154,7.202,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,*,14,21,24,19,17,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,38,184,255,210,242,200,179,8.386,12.248,9.818,10.739,9.611,11.731,15.288,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,50,161,220,294,327,245,194,-2.202,5.321,4.471,2.197,5.848,4.573,7.633,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,173,238,215,208,173,170,-,0.419,0.401,0.411,0.434,0.403,0.459,No procedures,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,13,32,18,27,43,27,-,-,0.217,-,-,0.239,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,167,224,293,317,239,196,-,0.317,0.286,0.289,0.302,0.293,0.308,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,*,19,23,25,20,18,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,40,186,270,233,235,216,197,0.414,0.41,0.389,0.409,0.419,0.399,0.439,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,52,167,243,316,342,259,214,0.213,0.31,0.279,0.286,0.302,0.284,0.317,Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,186,253,227,231,180,183,-,20.401,19.871,20.543,21.378,21.249,22.505,No procedures,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,15,33,21,31,45,28,-,-,12.421,-,9.358,10.253,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Negative outlier (95%),Negative outlier (95%),Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,45,201,286,248,262,225,211,19.989,19.841,19.738,20.572,20.974,20.643,22.101,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,180,236,320,333,250,200,-,15.736,14.563,14.645,14.383,14.095,16.079,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,*,19,22,26,21,16,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,52,180,255,342,359,271,216,13.296,15.407,14.057,14.188,14.24,13.624,16.011,Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,106,107,151,142,84,93,-,5.633,10.504,12.555,13.347,15.745,13.562,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,6,*,*,*,-,*,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,165,162,164,169,121,142,-,0.608,2.368,6.98,7.917,6.827,6.518,No procedures,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,0,0,0,0,*,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,167,112,107,151,142,84,93,8.731,5.167,10.609,12.552,12.989,15.826,12.547,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,246,171,166,165,169,121,142,1.862,0.42,2.382,6.899,7.566,6.621,6.247,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,124,122,168,149,92,100,-,0.371,0.417,0.414,0.435,0.464,0.422,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,7,6,*,*,-,*,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,205,197,192,187,140,149,-,0.276,0.261,0.287,0.326,0.311,0.321,No procedures,Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,0,0,0,0,*,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,181,131,128,168,149,92,100,0.405,0.352,0.411,0.415,0.43,0.464,0.416,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,277,212,202,193,187,140,149,0.247,0.277,0.262,0.291,0.327,0.308,0.323,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,139,127,174,169,100,110,-,18.922,20.088,20.764,20.563,21.241,20.446,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,7,*,*,*,-,*,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,200,146,127,174,169,100,110,18.872,17.939,19.671,20.714,20.121,20.833,19.612,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%)
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,232,213,216,204,157,164,-,15.541,15.244,16.039,17.396,16.617,16.704,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,0,0,0,0,*,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,305,239,218,217,204,157,164,13.533,15.502,15.063,16.005,17.365,16.554,16.705,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,104,77,13,19,69,100,-,9.729,6.649,-,-,12.92,13.474,No procedures,Not an outlier,Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,0,0,0,0,1,2,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,130,89,26,25,80,82,-,6.04,3.97,-,-,8.614,7.109,No procedures,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,0,0,0,0,1,3,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,115,107,79,13,19,70,102,8.837,10.096,6.138,-,-,12.82,13.84,Not an outlier,Not an outlier,Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,132,132,92,26,25,81,85,2.568,6.127,3.822,-,-,8.865,7.43,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,112,82,14,23,68,112,-,0.381,0.385,-,-,0.409,0.442,No procedures,Negative outlier (95%),Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,0,0,0,0,1,2,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,133,96,27,30,80,86,-,0.319,0.288,-,0.292,0.35,0.313,No procedures,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,0,0,0,0,1,2,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,116,115,84,14,23,69,114,0.366,0.382,0.374,-,-,0.408,0.437,Negative outlier (95%),Negative outlier (95%),Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,138,135,99,27,30,81,88,0.297,0.32,0.279,-,0.288,0.351,0.307,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
